periodo_orbital,duracion_transito,profundidad,pl_radio,insolacion,st_radio,st_temperatura,st_gravedad,pl_temperatura_eq,RA,DEC,mission,object_id,label
1.10601182,2.577,52.9,0.77,3093.39,1.031,6241.0,4.45,1903.0,289.17761,41.695171,Kepler,K04095.01,FALSE POSITIVE
6.873655305,3.5415,181.3,1.21,159.51,0.912,5668.0,4.492,906.0,300.4068,46.378941,Kepler,K04096.01,FALSE POSITIVE
0.626281766,1.1812,433.1,1.76,2011.27,0.823,4922.0,4.505,1711.0,285.21667,41.282429,Kepler,K02250.02,CONFIRMED
1.183505016,1.275,116.6,0.8,658.87,0.746,4832.0,4.592,1293.0,290.6864,38.355598,Kepler,K07648.01,CANDIDATE
2.790643481,0.6871,202.0,0.99,104.74,0.603,4353.0,4.681,816.0,285.69,40.99453,Kepler,K04097.01,CONFIRMED
0.971915957,1.6023,73.7,0.79,1591.27,0.889,5196.0,4.458,1609.0,292.28659,42.07246,Kepler,K04159.01,CONFIRMED
3.03196812,1.723,81.5,0.9,614.2,0.993,5755.0,4.402,1269.0,292.78461,43.215981,Kepler,K04160.01,CONFIRMED
1.2940561,0.97,51.2,5.27,93976.84,7.146,6635.0,3.092,4465.0,299.42017,40.73838,Kepler,K04161.01,FALSE POSITIVE
0.53936593,5.434,145.0,9.19,149399.93,5.302,6341.0,3.301,5016.0,291.02097,36.903648,Kepler,K04162.01,FALSE POSITIVE
0.643703667,0.801,172.0,1.48,7305.66,1.114,6161.0,4.362,2358.0,292.88342,38.074951,Kepler,K07640.01,FALSE POSITIVE
15.9042402,2.093,444.8,3.79,131.11,1.53,5583.0,4.077,863.0,293.20377,43.057011,Kepler,K02357.02,CANDIDATE
0.735146413,5.053,275.4,168.34,195250.9,7.435,6611.0,3.112,5366.0,294.08896,39.128101,Kepler,K04026.01,FALSE POSITIVE
0.827351796,2.1885,44.7,0.9,5583.73,1.31,5609.0,4.141,2208.0,293.8067,44.867352,Kepler,K04027.01,FALSE POSITIVE
4.16288745,0.678,391.7,1.32,80.23,0.651,4478.0,4.615,763.0,284.10779,44.245811,Kepler,K02193.02,CANDIDATE
0.618952198,2.8244,8324.1,4.96,14.29,0.116,2661.0,5.283,497.0,290.47928,43.505268,Kepler,K04028.01,FALSE POSITIVE
1.31723412,7.284,422.7,125.56,211468.1,12.08,6740.0,2.816,5471.0,296.61078,49.567039,Kepler,K04029.01,FALSE POSITIVE
4.44902309,1.373,88.9,0.55,56.19,0.603,4353.0,4.681,699.0,285.69,40.99453,Kepler,K04097.02,CANDIDATE
1.121733366,1.032,84.3,2.39,7641.15,2.571,5023.0,3.682,2384.0,287.50375,44.167259,Kepler,K04098.01,CANDIDATE
4.95060632,1.719,309.5,1.28,145.23,0.717,5431.0,4.623,885.0,291.20419,45.238392,Kepler,K04099.01,CONFIRMED
379.08202,33.87,1609.1,23.99,0.97,0.96,5982.0,4.493,253.0,290.31039,40.98143,Kepler,K04100.01,FALSE POSITIVE
366.31509,12.41,336.0,2.87,3.65,1.524,6705.0,4.16,353.0,289.55566,42.572048,Kepler,K04101.01,FALSE POSITIVE
0.536544193,2.918,159.5,0.9,2199.75,0.728,5041.0,4.597,1745.0,291.24924,45.92149,Kepler,K04168.01,FALSE POSITIVE
1.005205893,1.63,97.5,0.85,1893.23,0.863,5718.0,4.549,1682.0,296.92361,43.566471,Kepler,K04169.01,CONFIRMED
43.796785,18.84,256.3,20.79,20.4,0.941,6109.0,4.432,542.0,295.93921,44.837379,Kepler,K04170.01,FALSE POSITIVE
0.952371227,3.926,352.5,21.96,2885.01,0.921,6086.0,4.511,1870.0,290.72519,48.210411,Kepler,K04171.01,FALSE POSITIVE
1.089088292,1.8599,141.7,1.28,3167.63,1.069,6194.0,4.445,1914.0,287.95279,46.33176,Kepler,K04172.01,FALSE POSITIVE
1.1518407,2.53,,,,,,,,287.80408,43.168961,Kepler,K02360.02,FALSE POSITIVE
7.7553808,22.321,839.6,22.2,107.76,0.766,5607.0,4.539,822.0,300.18863,46.185768,Kepler,K04030.01,FALSE POSITIVE
0.730949487,2.367,87.3,1.27,6730.38,1.191,6238.0,4.365,2311.0,289.80322,38.366692,Kepler,K04031.01,FALSE POSITIVE
3.95116635,2.566,60.9,0.83,427.07,1.065,5574.0,4.354,1160.0,285.72849,42.65453,Kepler,K04032.01,CONFIRMED
2.89223998,2.521,44.3,0.7,647.55,1.065,5574.0,4.354,1287.0,285.72849,42.65453,Kepler,K04032.02,CONFIRMED
0.991552822,1.135,607.2,37.93,10148.8,1.862,5908.0,3.888,2558.0,285.5921,39.206268,Kepler,K04033.01,FALSE POSITIVE
1.89124187,4.415,105.8,0.93,698.9,0.927,5285.0,4.474,1312.0,290.31589,37.977779,Kepler,K04102.01,FALSE POSITIVE
3.79437277,2.289,83.2,1.36,865.53,1.507,5455.0,4.025,1383.0,290.32401,38.111111,Kepler,K07641.01,CANDIDATE
184.77271,9.568,951.4,2.41,1.21,0.801,5273.0,4.566,268.0,291.67682,38.874908,Kepler,K04103.01,CONFIRMED
392.49728,10.53,1062.0,2.82,0.68,0.872,5737.0,4.544,232.0,286.58932,44.5247,Kepler,K04104.01,FALSE POSITIVE
363.41165,14.79,961.7,3.14,1.12,0.999,6025.0,4.472,263.0,293.53253,43.406151,Kepler,K04105.01,CANDIDATE
59.284064,5.42,424.4,1.81,6.14,0.859,5225.0,4.505,401.0,283.29214,45.434109,Kepler,K02257.02,CONFIRMED
6.96704926,3.73,213.7,6.14,2341.58,3.53,6303.0,3.595,1774.0,297.1243,47.037022,Kepler,K04034.01,CONFIRMED
8.8109721,4.822,24048.0,47.94,142.58,1.0,5780.0,4.438,881.0,294.46231,38.381912,Kepler,K04035.01,FALSE POSITIVE
168.81133,6.582,614.4,1.69,0.8,0.707,4798.0,4.62,241.0,297.285,49.21246,Kepler,K04036.01,CONFIRMED
67.968656,7.948,321.8,1.71,9.09,0.95,5670.0,4.387,443.0,292.32645,38.657581,Kepler,K02194.02,CONFIRMED
215.956008,10.425,392.7,3.36,4.03,1.313,6163.0,4.27,361.0,300.94568,44.164688,Kepler,K04037.01,CANDIDATE
2.15681538,5.115,106.5,1.06,1114.9,0.983,6084.0,4.45,1473.0,297.81674,43.440411,Kepler,K04038.01,FALSE POSITIVE
0.708563091,6.347,414.5,15.38,1501.41,0.648,5271.0,4.669,1587.0,284.74942,48.558128,Kepler,K04106.01,FALSE POSITIVE
2.00870696,4.87,53.5,0.55,542.87,0.759,5341.0,4.526,1232.0,294.3035,38.203011,Kepler,K07645.01,CANDIDATE
366.24282,15.76,733.7,2.4,0.75,0.893,5713.0,4.541,237.0,290.60129,41.26902,Kepler,K04107.01,FALSE POSITIVE
1.33256418,4.701,162.3,0.81,602.26,0.62,5157.0,4.641,1262.0,295.10251,46.732922,Kepler,K04108.01,FALSE POSITIVE
0.655939788,1.318,73.0,1.48,7986.43,1.755,4968.0,3.924,2411.0,297.08301,43.679951,Kepler,K04109.01,CANDIDATE
12.4258833,24.83,93.6,2.19,242.04,1.632,5611.0,3.933,1006.0,297.75125,40.647388,Kepler,K04110.01,FALSE POSITIVE
1.387838134,2.252,136.8,1.24,2378.53,1.044,6273.0,4.442,1783.0,295.64212,48.773071,Kepler,K04039.01,FALSE POSITIVE
0.678349364,3.092,486.0,19.06,2737.73,0.829,5569.0,4.566,1844.0,285.81662,49.352699,Kepler,K04040.01,FALSE POSITIVE
1.022028468,8.866,1344.5,26.91,1755.39,0.855,5445.0,4.456,1649.0,298.84119,44.749889,Kepler,K04041.01,FALSE POSITIVE
0.72359699,1.326,495.6,6.73,114645.28,2.858,8855.0,3.818,4699.0,291.55807,38.546219,Kepler,K04042.01,FALSE POSITIVE
1.6156052,14.55,1582.0,34.69,5539.33,1.623,6770.0,4.15,2202.0,295.31842,40.208961,Kepler,K04043.01,FALSE POSITIVE
1.8913182,4.374,202.3,0.9,221.36,0.633,4476.0,4.627,983.0,290.33362,37.911171,Kepler,K04111.01,FALSE POSITIVE
494.165759,2.239,1440.0,4.5,1.17,1.162,6392.0,4.399,265.0,291.51395,38.365471,Kepler,K07649.01,FALSE POSITIVE
2.43585046,2.088,60.5,2.6,9880.82,3.247,6501.0,3.613,2544.0,292.92432,38.44228,Kepler,K04112.01,FALSE POSITIVE
1.33255441,3.828,106.7,1.12,2180.2,1.028,6099.0,4.456,1743.0,292.6069,45.701408,Kepler,K04113.01,FALSE POSITIVE
359.1015,11.461,496.5,2.37,1.56,1.047,6373.0,4.438,285.0,291.56772,38.267109,Kepler,K04114.01,FALSE POSITIVE
0.941840589,5.06,388.3,27.05,5547.35,1.142,6419.0,4.33,2200.0,298.67731,41.640282,Kepler,K04115.01,FALSE POSITIVE
1.728521892,3.361,92.2,1.19,1869.82,1.157,5872.0,4.282,1678.0,295.5571,40.321209,Kepler,K04044.01,FALSE POSITIVE
1.89125855,5.415,67.9,0.81,1839.74,0.927,6569.0,4.41,1671.0,290.29932,37.908932,Kepler,K04045.01,FALSE POSITIVE
8.65312868,3.376,508.6,20.38,127.5,0.893,5880.0,4.525,857.0,289.71487,39.283871,Kepler,K04046.01,FALSE POSITIVE
30.0899459,6.654,242.6,2.25,44.79,1.209,6056.0,4.332,660.0,291.2562,49.258949,Kepler,K02195.02,CONFIRMED
1.39862757,9.625,45.5,2.39,38048.23,3.367,7872.0,3.732,3562.0,294.20068,46.327221,Kepler,K04047.01,FALSE POSITIVE
9.91937693,4.326,186.7,1.32,116.43,0.971,5688.0,4.415,838.0,289.78052,49.89653,Kepler,K00435.06,CONFIRMED
0.918510251,2.587,52.6,1.77,14485.22,2.338,5837.0,3.791,2795.0,291.71054,38.96273,Kepler,K07671.01,FALSE POSITIVE
9.47850818,6.154,184.6,1.47,189.14,1.076,6249.0,4.428,946.0,286.97128,44.708302,Kepler,K02263.02,CONFIRMED
0.783258387,2.2926,328.5,1.28,1395.69,0.715,5067.0,4.565,1559.0,289.79135,40.299431,Kepler,K04116.01,FALSE POSITIVE
4.24263096,2.582,187.6,1.1,174.24,0.825,5072.0,4.521,926.0,291.91916,39.02227,Kepler,K04117.01,CONFIRMED
1.231363214,5.8101,4774.7,10.75,1973.12,1.0,5780.0,4.438,1699.0,290.29623,47.990364,Kepler,K04118.01,FALSE POSITIVE
0.755101928,3.044,119.8,0.91,2287.46,0.819,5465.0,4.535,1763.0,284.34839,40.72826,Kepler,K04119.01,FALSE POSITIVE
4.56447463,6.415,208.4,1.13,156.74,0.77,5270.0,4.596,902.0,291.1781,47.322941,Kepler,K04048.01,FALSE POSITIVE
1.027904857,1.6381,2381.2,30.48,1769.2,0.872,5432.0,4.446,1653.0,297.58023,39.702702,Kepler,K04049.01,FALSE POSITIVE
367.95566,21.877,1414.1,3.62,0.27,0.696,4723.0,4.611,183.0,294.78763,43.739021,Kepler,K04050.01,FALSE POSITIVE
163.692336,6.853,1138.0,2.75,1.34,0.843,4999.0,4.49,274.0,298.89877,47.463089,Kepler,K04051.01,CONFIRMED
1.106529843,6.258,319.5,1.91,1746.73,0.798,5932.0,4.58,1649.0,292.93121,45.40427,Kepler,K04052.01,FALSE POSITIVE
111.741576,3.83,238.8,6.88,49.4,4.525,5267.0,3.338,676.0,292.03525,38.945911,Kepler,K07672.01,FALSE POSITIVE
110.461746,12.46,331.2,1.93,7.34,1.058,6321.0,4.434,420.0,287.03952,46.481701,Kepler,K04120.01,CANDIDATE
198.088873,7.955,1027.7,3.24,1.63,0.969,5275.0,4.397,288.0,286.57617,41.741459,Kepler,K04121.01,CONFIRMED
1.08193721,4.788,115.3,0.77,870.17,0.736,4965.0,4.555,1385.0,299.0473,46.68557,Kepler,K04122.01,FALSE POSITIVE
44.6226725,12.974,131.9,1.73,33.39,1.239,6198.0,4.252,613.0,296.3566,41.455391,Kepler,K04123.01,CANDIDATE
2.43142974,2.713,146.6,1.17,852.0,0.965,5750.0,4.364,1378.0,297.35278,40.958141,Kepler,K04124.01,FALSE POSITIVE
1.41975831,1.429,60.9,0.85,1968.38,1.035,5925.0,4.394,1700.0,290.91934,37.28717,Kepler,K04053.01,CONFIRMED
169.135056,8.931,640.7,2.21,1.31,0.801,5171.0,4.545,273.0,286.60889,41.889339,Kepler,K04054.01,CONFIRMED
0.73095491,2.206,29.6,0.88,12770.31,1.587,6454.0,4.163,2711.0,289.76492,38.38345,Kepler,K04055.01,FALSE POSITIVE
3.951383138,1.0582,405.7,23.51,324.78,0.899,5570.0,4.458,1083.0,296.40375,39.722649,Kepler,K04056.01,CONFIRMED
6.84978728,4.919,139.2,1.83,322.19,1.209,6056.0,4.332,1081.0,291.2562,49.258949,Kepler,K02195.03,CONFIRMED
80.769893,4.2,128.5,1.87,12.07,1.708,4965.0,3.961,475.0,292.13876,38.94154,Kepler,K07673.01,CANDIDATE
1.111362442,6.24,133.9,2.86,14894.75,2.308,6486.0,3.872,2820.0,295.60934,45.484451,Kepler,K04125.01,FALSE POSITIVE
28.9060526,3.099,99.0,0.79,6.94,0.67,4657.0,4.641,414.0,294.94858,46.438641,Kepler,K02287.02,CONFIRMED
8.10503551,4.459,209.9,1.45,199.74,0.989,6201.0,4.472,959.0,287.63547,45.716061,Kepler,K04126.01,CONFIRMED
8.82715783,2.019,368.6,1.67,95.25,0.878,5550.0,4.539,797.0,288.397,40.213188,Kepler,K04127.01,CONFIRMED
143.196381,10.424,618.1,6.64,4.95,1.06,6007.0,4.333,380.0,295.53394,39.762249,Kepler,K04128.01,FALSE POSITIVE
9.089151782,3.1886,110.1,4.35,2754.19,4.099,6729.0,3.493,1848.0,294.09555,38.885059,Kepler,K04057.01,FALSE POSITIVE
1.87886973,3.876,181.9,1.04,553.59,0.734,5448.0,4.613,1236.0,297.34418,39.88501,Kepler,K04058.01,FALSE POSITIVE
0.979161676,2.942,160.2,1.03,1357.43,0.78,5390.0,4.591,1548.0,292.79333,45.628262,Kepler,K04059.01,FALSE POSITIVE
225.26213,14.459,389.2,2.36,2.77,1.191,5799.0,4.276,329.0,290.83389,45.43565,Kepler,K04060.01,CANDIDATE
0.855922327,1.514,130.9,0.87,1782.11,0.759,5437.0,4.539,1658.0,298.90161,42.212799,Kepler,K04061.01,FALSE POSITIVE
25.9528725,12.434,164.1,1.53,55.82,1.106,6370.0,4.41,697.0,293.70847,38.958012,Kepler,K07674.01,FALSE POSITIVE
2.31482311,2.127,58.6,0.69,554.4,0.923,5240.0,4.428,1237.0,295.52948,50.370399,Kepler,K04129.01,CANDIDATE
0.952374508,3.006,204.8,1.13,1006.13,0.821,4754.0,4.508,1435.0,290.73364,48.207378,Kepler,K04130.01,FALSE POSITIVE
0.936751792,5.658,26.4,2.07,50168.18,2.909,7843.0,3.829,3814.0,293.71811,41.430939,Kepler,K04131.01,FALSE POSITIVE
393.34331,9.481,1750.0,2.27,0.09,0.554,3994.0,4.717,140.0,290.79037,41.26461,Kepler,K04132.01,FALSE POSITIVE
0.621361411,1.0628,45.0,1.12,17004.65,1.66,6234.0,4.046,2913.0,289.98096,43.299492,Kepler,K04133.01,FALSE POSITIVE
250.23760741,16.58,,,,,,,,290.6102,41.470402,Kepler,K04134.01,FALSE POSITIVE
10.778313,5.256,90.7,1.25,306.18,1.258,6726.0,4.262,1067.0,295.96259,42.200256,Kepler,K04341.01,CANDIDATE
0.594310785,0.9994,112.5,0.91,4338.76,0.845,5931.0,4.554,2068.0,295.16098,42.799129,Kepler,K04342.01,FALSE POSITIVE
27.2106807,10.515,99.4,1.73,65.27,1.305,5973.0,4.171,725.0,288.07648,43.958488,Kepler,K04343.01,CONFIRMED
4.31978105,7.204,65.8,3.87,4693.13,4.368,5519.0,3.303,2111.0,298.51794,39.924438,Kepler,K04344.01,FALSE POSITIVE
4.32710895,1.387,108.9,26.6,900.23,1.455,5776.0,4.018,1397.0,291.50122,47.74773,Kepler,K04345.01,CANDIDATE
2.90512019,2.293,61.2,0.57,314.96,0.721,5374.0,4.555,1075.0,288.83136,47.551991,Kepler,K02859.04,CANDIDATE
14.2651545,3.601,66.3,1.06,125.45,1.291,5825.0,4.237,853.0,299.53479,40.477779,Kepler,K04409.01,CONFIRMED
5.04404366,1.682,236.5,1.47,318.92,0.951,6039.0,4.493,1078.0,287.04236,41.752209,Kepler,K04410.01,CANDIDATE
11.17931581,3.103,90.6,1.81,426.61,1.873,6292.0,4.014,1159.0,293.58087,40.427471,Kepler,K04411.01,CONFIRMED
1.284991846,2.274,29.1,1.17,9065.72,2.106,6060.0,3.852,2491.0,298.94785,43.539711,Kepler,K04412.01,FALSE POSITIVE
1.166960319,1.6823,97.8,0.88,1534.29,0.904,5632.0,4.537,1596.0,293.05408,38.54179,Kepler,K04205.01,CANDIDATE
324.18028,18.15,87.9,2.2,5.01,2.183,5792.0,3.835,382.0,292.85916,38.431931,Kepler,K07653.01,FALSE POSITIVE
0.530959357,2.417,84.4,0.69,2764.64,0.75,5325.0,4.607,1852.0,288.94131,44.593922,Kepler,K04206.01,FALSE POSITIVE
0.701944362,0.641,210.8,0.8,535.78,0.539,4236.0,4.698,1227.0,287.80502,46.00116,Kepler,K04207.01,CANDIDATE
3.05772668,1.819,311.0,1.23,141.1,0.731,4483.0,4.57,878.0,298.98502,40.203709,Kepler,K04208.01,CANDIDATE
9.9092109,2.552,942.0,2.35,54.54,0.702,5396.0,4.632,693.0,299.66617,43.619469,Kepler,K04209.01,CANDIDATE
0.996864568,1.098,86.7,0.77,1505.33,0.782,5418.0,4.524,1588.0,289.97617,38.450489,Kepler,K04275.01,FALSE POSITIVE
0.673684895,1.161,51.1,0.7,3803.56,0.951,5645.0,4.453,2001.0,291.3591,38.71891,Kepler,K07661.01,FALSE POSITIVE
56.644452,16.551,104.6,2.44,68.37,2.295,6237.0,3.862,733.0,285.96872,41.363564,Kepler,K04276.01,CONFIRMED
1.710319812,2.983,43.6,0.56,978.84,0.825,5774.0,4.524,1426.0,292.74493,41.93486,Kepler,K04277.01,FALSE POSITIVE
5.62978034,5.847,379.2,1.61,154.59,0.839,5497.0,4.57,899.0,298.03653,39.90601,Kepler,K04278.01,FALSE POSITIVE
1.050852976,1.6788,41694.0,45.89,2423.97,1.0,5780.0,4.438,1791.0,291.81998,41.112476,Kepler,K04279.01,FALSE POSITIVE
6.39269778,2.138,174.3,1.21,148.31,0.943,5248.0,4.416,890.0,282.76062,46.177841,Kepler,K04346.01,CANDIDATE
1.540398683,1.5676,73.0,12.65,114263.25,14.678,4971.0,2.373,4689.0,286.97745,38.898762,Kepler,K07664.01,FALSE POSITIVE
3.0570982,3.571,144.0,0.99,493.09,0.819,6021.0,4.57,1202.0,293.85065,38.397751,Kepler,K04347.01,CONFIRMED
365.25921,13.74,529.0,2.39,1.23,1.042,5993.0,4.415,268.0,287.25095,44.946308,Kepler,K04348.01,FALSE POSITIVE
7.87845756,3.912,44.1,0.78,226.11,1.135,5767.0,4.287,989.0,288.66077,43.36808,Kepler,K02585.03,CANDIDATE
372.72688,12.751,331.7,3.52,2.67,1.615,6148.0,4.147,326.0,286.05939,45.516804,Kepler,K04349.01,FALSE POSITIVE
9.9398272,4.1198,478.6,101.71,106.5,0.941,5798.0,4.507,819.0,298.79892,42.35339,Kepler,K04413.01,FALSE POSITIVE
0.866346,2.011,116.4,1.24,5186.18,1.131,6241.0,4.366,2165.0,296.11276,39.611599,Kepler,K04414.01,FALSE POSITIVE
0.885129679,3.156,177.3,1.21,2373.06,0.864,5792.0,4.547,1780.0,298.87418,43.440891,Kepler,K04415.01,FALSE POSITIVE
56.898749,3.522,514.0,6.33,355.22,2.692,9189.0,3.864,1107.0,299.83664,45.780731,Kepler,K04416.01,FALSE POSITIVE
0.438153876,1.3885,164.8,14.0,8008.07,0.929,6032.0,4.508,2407.0,295.54755,46.287682,Kepler,K04417.01,FALSE POSITIVE
398.40957,11.486,880.3,3.33,1.44,1.119,6251.0,4.378,279.0,284.22879,49.294189,Kepler,K04210.01,FALSE POSITIVE
0.696286519,3.194,120.8,1.34,3537.89,0.867,5904.0,4.543,1969.0,283.72379,40.23756,Kepler,K04211.01,FALSE POSITIVE
5.79179934,3.474,118.5,1.69,528.14,1.318,6174.0,4.244,1222.0,292.20471,37.221218,Kepler,K04212.01,CONFIRMED
129.945392,5.786,500.1,1.18,0.23,0.443,3751.0,4.8,177.0,298.65271,43.955021,Kepler,K00571.05,CONFIRMED
27.9040511,5.346,300.2,2.19,49.53,1.112,6325.0,4.409,677.0,294.33847,50.33654,Kepler,K02433.04,CANDIDATE
1.39772545,4.129,181.3,1.58,2275.72,1.114,6006.0,4.38,1763.0,295.67188,40.18037,Kepler,K04280.01,FALSE POSITIVE
12.4246697,44.07,424.0,168.91,344.8,1.59,6550.0,4.094,1099.0,297.68881,40.643661,Kepler,K02505.02,FALSE POSITIVE
383.00806,9.71,632.1,2.2,0.72,0.882,5750.0,4.538,235.0,283.72955,40.789028,Kepler,K04281.01,FALSE POSITIVE
0.847588864,2.246,67.1,0.91,5000.82,1.072,6335.0,4.427,2144.0,296.12457,49.726669,Kepler,K04282.01,FALSE POSITIVE
331.81534,10.56,370.3,1.84,1.2,0.956,6029.0,4.494,267.0,290.35706,41.76162,Kepler,K04283.01,FALSE POSITIVE
1.75649346,3.429,27.5,1.62,13425.76,3.05,6619.0,3.718,2745.0,295.77768,50.149025,Kepler,K04350.01,FALSE POSITIVE
0.644322147,0.893,1076.6,24.39,1516.94,0.612,5136.0,4.648,1592.0,287.75916,40.65704,Kepler,K04351.01,CANDIDATE
1.8912501,7.648,731.0,23.5,427.26,0.794,4883.0,4.523,1159.0,290.30371,37.924191,Kepler,K04352.01,FALSE POSITIVE
17.8075656,1.643,1511.0,3.92,71.56,0.981,6194.0,4.45,742.0,294.42126,39.628471,Kepler,K04353.01,CANDIDATE
0.996023763,5.412,98.3,18.36,3727.96,1.077,6110.0,4.387,1991.0,298.56668,40.128239,Kepler,K04354.01,FALSE POSITIVE
36.616669,8.62,237.4,1.68,21.35,1.0,5780.0,4.438,548.0,294.20786,39.680115,Kepler,K04355.01,FALSE POSITIVE
333.03842,5.948,1260.0,3.19,0.89,0.903,5743.0,4.534,247.0,293.01489,38.012402,Kepler,K04418.01,CANDIDATE
3.75030469,3.246,35.5,0.87,842.07,1.339,5866.0,4.191,1374.0,285.87579,41.332432,Kepler,K02949.02,CANDIDATE
0.259819659,0.6513,231.5,1.22,1410.9,0.526,3939.0,4.736,1559.0,281.11646,43.28244,Kepler,K04419.01,CANDIDATE
0.566795467,4.712,38.2,0.67,6076.99,1.056,5642.0,4.337,2254.0,291.25778,42.580139,Kepler,K04420.01,FALSE POSITIVE
4.72693131,4.036,26.2,0.61,495.58,1.196,5950.0,4.323,1203.0,294.12488,46.67289,Kepler,K04421.01,CANDIDATE
10.0989634,6.428,57.0,1.03,251.36,1.318,6174.0,4.244,1016.0,292.20471,37.221218,Kepler,K04212.02,CANDIDATE
3.67515329,7.083,56.0,0.71,414.64,0.881,5968.0,4.534,1150.0,295.42047,40.842659,Kepler,K04213.01,FALSE POSITIVE
0.715825886,1.212,40.6,0.58,3196.46,0.909,5640.0,4.486,1920.0,297.22046,47.748249,Kepler,K04214.01,FALSE POSITIVE
26.5487294,7.968,142.0,2.54,115.61,2.154,5456.0,3.802,836.0,299.86182,45.827351,Kepler,K04215.01,CONFIRMED
0.492291661,0.894,1107.6,3.42,2415.37,0.718,4971.0,4.566,1788.0,285.25616,41.595589,Kepler,K04216.01,FALSE POSITIVE
1.6911935,9.479,2801.0,6.36,1292.5,1.0,5780.0,4.438,1528.0,294.25079,38.404236,Kepler,K07654.01,FALSE POSITIVE
2.42803503,3.045,73.8,0.85,1249.87,0.974,6609.0,4.484,1516.0,296.99017,47.130661,Kepler,K04284.01,FALSE POSITIVE
372.94844,13.879,253.5,1.34,0.7,0.827,5763.0,4.559,233.0,286.22708,44.430328,Kepler,K04285.01,FALSE POSITIVE
0.787120016,3.1648,265.5,23.81,3579.78,0.787,6112.0,4.481,1972.0,295.2811,40.132858,Kepler,K04286.01,FALSE POSITIVE
13.12297275,2.234,43.7,1.29,266.05,1.665,6134.0,4.065,1030.0,290.45831,48.661369,Kepler,K04287.01,CANDIDATE
6.28384079,4.291,35.7,0.73,356.49,1.227,5888.0,4.275,1108.0,287.37125,39.603569,Kepler,K04288.01,CONFIRMED
21.131609,13.66,73.5,0.94,44.45,1.0,5780.0,4.438,659.0,294.20786,39.680115,Kepler,K04355.02,FALSE POSITIVE
81.675841,11.53,143.4,1.31,7.33,1.0,5780.0,4.438,420.0,294.20786,39.680115,Kepler,K04355.03,FALSE POSITIVE
28.5463574,9.29,153.3,1.35,29.76,1.0,5780.0,4.438,596.0,294.20786,39.680115,Kepler,K04355.04,FALSE POSITIVE
22.7909233,9.565,53.6,1.38,130.75,1.642,6311.0,4.116,862.0,293.50702,50.450119,Kepler,K02590.02,CANDIDATE
72.563291,3.088,332.3,1.99,8.58,1.0,5780.0,4.438,436.0,294.20786,39.680115,Kepler,K04355.05,FALSE POSITIVE
174.510276,6.689,1530.0,1.74,0.28,0.452,4367.0,4.822,186.0,300.48816,44.46067,Kepler,K04356.01,CONFIRMED
0.681180633,0.8844,156.4,2.97,14116.16,2.377,4939.0,3.635,2782.0,292.90771,38.68309,Kepler,K04357.01,CANDIDATE
15.705388,4.871,283.7,3.3,459.41,1.853,7454.0,4.107,1181.0,296.77271,47.158539,Kepler,K04422.01,FALSE POSITIVE
7.65270746,79.8969,641.1,3.21,226.81,0.963,6328.0,4.481,989.0,295.50211,38.98354,Kepler,K04423.01,FALSE POSITIVE
2.27164952,4.054,82.4,0.97,1269.46,1.062,6274.0,4.434,1522.0,295.32983,42.534962,Kepler,K04424.01,CONFIRMED
3.84835742,10.18,84.2,0.77,288.62,0.798,5709.0,4.57,1051.0,297.50562,39.756802,Kepler,K04425.01,FALSE POSITIVE
369.13236,10.34,215.9,2.14,2.73,1.449,6282.0,4.151,328.0,294.45038,44.166779,Kepler,K04426.01,CANDIDATE
1.0388961,4.755,600.8,114.1,9145.54,1.45,7043.0,4.264,2494.0,290.86606,40.901581,Kepler,K04217.01,FALSE POSITIVE
293.76887,4.68,462.0,1.97,1.28,0.847,6074.0,4.522,271.0,295.15546,44.294861,Kepler,K04218.01,FALSE POSITIVE
1.87885327,3.302,120.9,0.97,922.49,0.863,5851.0,4.534,1406.0,297.42743,39.781139,Kepler,K04219.01,FALSE POSITIVE
0.785473311,1.3911,339.6,1.61,2325.64,0.871,5356.0,4.466,1769.0,298.92361,40.749538,Kepler,K04220.01,FALSE POSITIVE
5.2438982,7.881,162.2,1.24,262.14,0.927,5804.0,4.473,1026.0,291.8269,41.7099,Kepler,K04221.01,FALSE POSITIVE
9.08745206,3.786,35.1,0.73,217.95,1.227,5888.0,4.275,980.0,287.37125,39.603569,Kepler,K04288.02,CANDIDATE
441.877824,6.647,1300.0,39.55,0.15,0.635,4437.0,4.629,158.0,297.78012,41.209229,Kepler,K04289.01,FALSE POSITIVE
2.9761504,6.079,259.5,1.02,102.54,0.664,4236.0,4.612,811.0,290.15723,38.52438,Kepler,K07655.01,FALSE POSITIVE
64.0019669,4.724,1112.5,2.48,2.55,0.697,4652.0,4.617,322.0,301.72076,44.41206,Kepler,K02529.02,CONFIRMED
4.83809469,1.096,1544.0,0.79,3.7,0.2,3187.0,5.091,354.0,289.37668,41.158672,Kepler,K04290.01,CONFIRMED
361.91436,8.68,228.2,1.84,1.84,1.147,6247.0,4.309,297.0,286.40723,44.527355,Kepler,K04291.01,FALSE POSITIVE
9.3281912,3.991,45.2,0.59,91.02,0.888,5525.0,4.514,788.0,286.38693,47.016628,Kepler,K04292.01,CONFIRMED
106.957467,7.006,539.6,2.4,5.7,0.969,6075.0,4.486,394.0,289.08313,42.70414,Kepler,K04358.01,CANDIDATE
